user_id,date,logon_count,failed_login_count,external_ip_count,late_night_login_count,file_access_count,total_file_size,avg_file_size,max_file_size,sensitive_folder_access_count,usb_copy_count,email_count,total_email_size,avg_email_size,email_with_attachment_count,external_email_count,web_visit_count,suspicious_domain_count,usb_connect_count,total_bytes_out,avg_bytes_out,max_bytes_out,total_bytes_in,avg_bytes_in,large_upload_count,lateral_movement_count,process_count,scripting_tool_count,high_integrity_count,employee_name,username,department,role,O,C,E,A,N,day_of_week,is_weekend
U0006,2025-01-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,6,1
U0006,2025-01-27,2.0,0.0,0.0,0.0,8.0,947603.0,118450.375,185619.0,0.0,0.0,7.0,415334.0,59333.42857142857,2.0,0.0,17.0,0.0,0.0,525021.0,27632.684210526317,49391.0,1155932.0,60838.52631578947,0.0,0.0,13.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,0,0
U0006,2025-01-28,2.0,0.0,0.0,0.0,11.0,1055535.0,95957.72727272728,185226.0,0.0,0.0,9.0,767026.0,85225.11111111111,4.0,0.0,13.0,0.0,1.0,539089.0,26954.45,49071.0,1202000.0,60100.0,0.0,0.0,14.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,1,0
U0006,2025-01-29,2.0,0.0,0.0,0.0,10.0,961656.0,96165.6,196429.0,0.0,0.0,7.0,481221.0,68745.85714285714,3.0,0.0,18.0,0.0,0.0,802590.0,26753.0,49589.0,1738084.0,57936.13333333333,0.0,0.0,10.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,2,0
U0006,2025-01-30,2.0,0.0,0.0,0.0,8.0,823287.0,102910.875,168893.0,0.0,0.0,8.0,746323.0,93290.375,4.0,0.0,18.0,0.0,0.0,680143.0,28339.291666666668,53208.0,1211162.0,50465.083333333336,0.0,0.0,12.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,3,0
U0006,2025-01-31,2.0,0.0,0.0,0.0,8.0,901029.0,112628.625,195888.0,0.0,0.0,8.0,420985.0,52623.125,3.0,0.0,15.0,0.0,0.0,769617.0,29600.653846153848,53270.0,1661972.0,63922.0,0.0,0.0,11.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,4,0
U0006,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,5,1
U0006,2025-02-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,6,1
U0006,2025-02-03,2.0,0.0,0.0,0.0,11.0,1224603.0,111327.54545454546,190565.0,0.0,0.0,9.0,651168.0,72352.0,3.0,0.0,17.0,0.0,0.0,503682.0,31480.125,56099.0,813210.0,50825.625,0.0,0.0,13.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,0,0
U0006,2025-02-04,2.0,0.0,0.0,0.0,9.0,976450.0,108494.44444444444,178634.0,0.0,0.0,8.0,579839.0,72479.875,0.0,0.0,14.0,0.0,0.0,413705.0,25856.5625,53612.0,737605.0,46100.3125,0.0,0.0,11.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,1,0
U0006,2025-02-05,2.0,0.0,0.0,0.0,11.0,1104762.0,100432.90909090909,196846.0,0.0,0.0,8.0,605192.0,75649.0,1.0,0.0,17.0,0.0,0.0,573870.0,24950.869565217392,49635.0,1487689.0,64682.13043478261,0.0,0.0,9.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,2,0
U0006,2025-02-06,2.0,0.0,0.0,0.0,11.0,652057.0,59277.90909090909,196561.0,0.0,0.0,7.0,471776.0,67396.57142857143,1.0,0.0,13.0,0.0,0.0,561419.0,25519.045454545456,48557.0,1338834.0,60856.09090909091,0.0,0.0,12.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,3,0
U0006,2025-02-07,2.0,0.0,0.0,0.0,8.0,930154.0,116269.25,194103.0,0.0,0.0,8.0,698419.0,87302.375,1.0,0.0,16.0,0.0,0.0,792319.0,29345.14814814815,59509.0,1785591.0,66133.0,0.0,0.0,13.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,4,0
U0006,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,5,1
U0006,2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,6,1
U0006,2025-02-10,2.0,0.0,0.0,0.0,9.0,997357.0,110817.44444444444,190259.0,0.0,0.0,9.0,664887.0,73876.33333333333,0.0,0.0,16.0,0.0,0.0,528033.0,26401.65,49633.0,1104875.0,55243.75,0.0,0.0,9.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,0,0
U0006,2025-02-11,2.0,0.0,0.0,0.0,10.0,901892.0,90189.2,174415.0,0.0,0.0,9.0,750670.0,83407.77777777778,2.0,0.0,13.0,0.0,0.0,745851.0,31077.125,57345.0,1225881.0,51078.375,0.0,0.0,13.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,1,0
U0006,2025-02-12,2.0,0.0,0.0,0.0,9.0,918864.0,102096.0,182539.0,0.0,0.0,9.0,703796.0,78199.55555555556,2.0,0.0,15.0,0.0,0.0,519230.0,27327.894736842107,52131.0,931208.0,49010.94736842105,0.0,0.0,12.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,2,0
U0006,2025-02-13,2.0,0.0,0.0,0.0,11.0,1193734.0,108521.27272727272,164247.0,0.0,0.0,8.0,764332.0,95541.5,2.0,0.0,18.0,0.0,0.0,779574.0,26881.862068965518,59068.0,1731217.0,59697.137931034486,0.0,0.0,9.0,0.0,0.0,Abigail Shaffer,abigail.shaffer,Sales,Employee,3.45,4.97,3.92,3.89,3.55,3,0
U0007,2025-01-15,2.0,0.0,0.0,0.0,10.0,1038747.0,103874.7,197585.0,0.0,0.0,10.0,770384.0,77038.4,3.0,0.0,16.0,0.0,0.0,273911.0,18260.733333333334,48915.0,876474.0,58431.6,0.0,0.0,14.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,2,0
U0007,2025-01-16,2.0,0.0,0.0,0.0,10.0,768078.0,76807.8,158896.0,0.0,0.0,10.0,881961.0,88196.1,2.0,0.0,12.0,0.0,0.0,474076.0,26337.555555555555,49774.0,1064807.0,59155.944444444445,0.0,0.0,10.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,3,0
U0007,2025-01-17,2.0,0.0,0.0,0.0,9.0,915228.0,101692.0,193955.0,0.0,0.0,9.0,554490.0,61610.0,3.0,0.0,12.0,0.0,0.0,817139.0,27237.966666666667,51516.0,1511581.0,50386.03333333333,0.0,0.0,10.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,4,0
U0007,2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,5,1
U0007,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,6,1
U0007,2025-01-20,2.0,0.0,0.0,0.0,10.0,886587.0,88658.7,188616.0,0.0,0.0,9.0,738072.0,82008.0,2.0,0.0,12.0,0.0,0.0,622767.0,28307.590909090908,48589.0,1071191.0,48690.5,0.0,0.0,13.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,0,0
U0007,2025-01-21,2.0,0.0,0.0,0.0,8.0,737843.0,92230.375,188874.0,0.0,0.0,11.0,807678.0,73425.27272727272,1.0,0.0,13.0,0.0,0.0,589735.0,26806.136363636364,49851.0,1122861.0,51039.13636363636,0.0,0.0,8.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,1,0
U0007,2025-01-22,2.0,0.0,0.0,0.0,9.0,828732.0,92081.33333333333,165903.0,0.0,0.0,9.0,740012.0,82223.55555555556,2.0,0.0,14.0,0.0,0.0,400141.0,26676.066666666666,49217.0,725115.0,48341.0,0.0,0.0,9.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,2,0
U0007,2025-01-23,2.0,0.0,0.0,0.0,10.0,1031289.0,103128.9,195849.0,0.0,0.0,9.0,650373.0,72263.66666666667,3.0,0.0,14.0,0.0,0.0,695585.0,23985.689655172413,49777.0,1583822.0,54614.55172413793,0.0,0.0,14.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,3,0
U0007,2025-01-24,2.0,0.0,0.0,0.0,8.0,569816.0,71227.0,124892.0,0.0,0.0,10.0,620564.0,62056.4,2.0,0.0,17.0,0.0,0.0,656158.0,28528.608695652172,57031.0,1403840.0,61036.52173913043,0.0,0.0,14.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,4,0
U0007,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,5,1
U0007,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,6,1
U0007,2025-01-27,2.0,0.0,0.0,0.0,10.0,942866.0,94286.6,194134.0,0.0,0.0,10.0,780771.0,78077.1,4.0,0.0,13.0,0.0,0.0,749631.0,26772.535714285714,49937.0,1465546.0,52340.92857142857,0.0,0.0,11.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,0,0
U0007,2025-01-28,2.0,0.0,0.0,0.0,11.0,941071.0,85551.90909090909,188944.0,0.0,0.0,11.0,662548.0,60231.63636363636,3.0,0.0,13.0,0.0,0.0,449884.0,26463.764705882353,46898.0,1104332.0,64960.705882352944,0.0,0.0,14.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,1,0
U0007,2025-01-29,2.0,0.0,0.0,0.0,9.0,699290.0,77698.88888888889,137715.0,0.0,0.0,9.0,644314.0,71590.44444444444,3.0,0.0,15.0,0.0,0.0,693760.0,26683.076923076922,56937.0,1432326.0,55089.46153846154,0.0,0.0,11.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,2,0
U0007,2025-01-30,2.0,0.0,0.0,0.0,11.0,1035848.0,94168.0,139540.0,0.0,0.0,11.0,674228.0,61293.454545454544,5.0,0.0,12.0,0.0,0.0,586245.0,26647.5,48474.0,1401492.0,63704.181818181816,0.0,0.0,9.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,3,0
U0007,2025-01-31,2.0,0.0,0.0,0.0,11.0,1112841.0,101167.36363636363,181092.0,0.0,0.0,9.0,614799.0,68311.0,3.0,0.0,16.0,0.0,0.0,728054.0,29122.16,54929.0,1262941.0,50517.64,0.0,0.0,15.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,4,0
U0007,2025-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,5,1
U0007,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,6,1
U0007,2025-02-03,2.0,0.0,0.0,0.0,8.0,1124215.0,140526.875,190733.0,0.0,0.0,11.0,597448.0,54313.454545454544,2.0,0.0,15.0,0.0,0.0,371560.0,23222.5,43582.0,850296.0,53143.5,0.0,0.0,13.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,0,0
U0007,2025-02-04,2.0,0.0,0.0,0.0,8.0,972879.0,121609.875,199164.0,0.0,0.0,11.0,978601.0,88963.72727272728,4.0,0.0,16.0,0.0,0.0,743875.0,26566.964285714286,59896.0,1577181.0,56327.892857142855,0.0,0.0,13.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,1,0
U0007,2025-02-05,2.0,0.0,0.0,0.0,10.0,933835.0,93383.5,184096.0,0.0,0.0,9.0,654635.0,72737.22222222222,3.0,0.0,16.0,0.0,0.0,559107.0,29426.684210526317,50228.0,981057.0,51634.57894736842,0.0,0.0,10.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,2,0
U0007,2025-02-06,2.0,0.0,0.0,0.0,9.0,413184.0,45909.333333333336,86809.0,0.0,0.0,11.0,1004036.0,91276.0,2.0,0.0,12.0,0.0,0.0,370627.0,24708.466666666667,49812.0,827399.0,55159.933333333334,0.0,0.0,14.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,3,0
U0007,2025-02-07,2.0,0.0,0.0,0.0,10.0,883911.0,88391.1,186439.0,0.0,0.0,11.0,833179.0,75743.54545454546,4.0,0.0,13.0,0.0,0.0,581526.0,24230.25,46734.0,1278653.0,53277.208333333336,0.0,0.0,9.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,4,0
U0007,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,5,1
U0007,2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,6,1
U0007,2025-02-10,2.0,0.0,0.0,0.0,10.0,988796.0,98879.6,175002.0,0.0,0.0,10.0,644238.0,64423.8,3.0,0.0,16.0,0.0,0.0,552065.0,24002.82608695652,49189.0,1297986.0,56434.17391304348,0.0,0.0,12.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,0,0
U0007,2025-02-11,2.0,0.0,0.0,0.0,11.0,1031256.0,93750.54545454546,172038.0,0.0,0.0,11.0,955219.0,86838.09090909091,2.0,0.0,16.0,0.0,0.0,564849.0,25674.954545454544,47521.0,1068520.0,48569.09090909091,0.0,0.0,9.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,1,0
U0007,2025-02-12,2.0,0.0,0.0,0.0,8.0,916922.0,114615.25,194459.0,0.0,0.0,11.0,661940.0,60176.36363636364,5.0,0.0,16.0,0.0,0.0,368546.0,24569.733333333334,55636.0,871352.0,58090.13333333333,0.0,0.0,8.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,2,0
U0007,2025-02-13,2.0,0.0,0.0,0.0,8.0,789302.0,98662.75,189585.0,0.0,0.0,9.0,533972.0,59330.22222222222,1.0,0.0,15.0,0.0,0.0,733864.0,28225.53846153846,57322.0,1364987.0,52499.5,0.0,0.0,15.0,0.0,0.0,Gina Moore,gina.moore,Engineering,Employee,3.03,4.86,4.63,3.29,3.47,3,0
U0008,2025-01-15,2.0,0.0,0.0,0.0,14.0,1473238.0,105231.28571428571,192087.0,0.0,0.0,9.0,796732.0,88525.77777777778,1.0,0.0,18.0,0.0,0.0,378372.0,25224.8,53602.0,1092981.0,72865.4,0.0,0.0,8.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,2,0
U0008,2025-01-16,2.0,0.0,0.0,0.0,14.0,1451673.0,103690.92857142857,192437.0,0.0,0.0,7.0,495634.0,70804.85714285714,2.0,0.0,15.0,0.0,0.0,531167.0,27956.157894736843,47268.0,1053792.0,55462.73684210526,0.0,0.0,12.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,3,0
U0008,2025-01-17,2.0,0.0,0.0,0.0,16.0,1822609.0,113913.0625,193463.0,0.0,0.0,9.0,575870.0,63985.555555555555,4.0,0.0,18.0,0.0,0.0,465002.0,31000.133333333335,48073.0,910796.0,60719.73333333333,0.0,0.0,8.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,4,0
U0008,2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,5,1
U0008,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,6,1
U0008,2025-01-20,2.0,0.0,0.0,0.0,16.0,1566249.0,97890.5625,189570.0,0.0,0.0,7.0,648257.0,92608.14285714286,3.0,0.0,17.0,0.0,0.0,625514.0,26063.083333333332,56093.0,1256394.0,52349.75,0.0,0.0,8.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,0,0
U0008,2025-01-21,2.0,0.0,0.0,0.0,14.0,1043844.0,74560.28571428571,162565.0,0.0,0.0,7.0,353108.0,50444.0,2.0,0.0,20.0,0.0,0.0,364531.0,20251.722222222223,45188.0,1012348.0,56241.555555555555,0.0,0.0,13.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,1,0
U0008,2025-01-22,2.0,0.0,0.0,0.0,13.0,1057038.0,81310.61538461539,189106.0,0.0,0.0,9.0,457464.0,50829.333333333336,5.0,0.0,16.0,0.0,0.0,772521.0,32188.375,58191.0,1269846.0,52910.25,0.0,0.0,8.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,2,0
U0008,2025-01-23,2.0,0.0,0.0,0.0,14.0,1248444.0,89174.57142857143,199839.0,0.0,0.0,8.0,628092.0,78511.5,1.0,0.0,19.0,0.0,1.0,512563.0,23298.31818181818,50513.0,1114094.0,50640.63636363636,0.0,0.0,15.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,3,0
U0008,2025-01-24,2.0,0.0,0.0,0.0,15.0,1429509.0,95300.6,178412.0,0.0,0.0,9.0,660201.0,73355.66666666667,0.0,0.0,17.0,0.0,0.0,649382.0,27057.583333333332,49782.0,1576726.0,65696.91666666667,0.0,0.0,10.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,4,0
U0008,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,5,1
U0008,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,6,1
U0008,2025-01-27,2.0,0.0,0.0,0.0,15.0,1467506.0,97833.73333333334,193803.0,0.0,0.0,9.0,799193.0,88799.22222222222,1.0,0.0,19.0,0.0,0.0,622685.0,28303.863636363636,57874.0,1116828.0,50764.90909090909,0.0,0.0,9.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,0,0
U0008,2025-01-28,2.0,0.0,0.0,0.0,16.0,1748985.0,109311.5625,188704.0,0.0,0.0,8.0,548293.0,68536.625,2.0,0.0,17.0,0.0,0.0,660455.0,30020.68181818182,48550.0,1240398.0,56381.72727272727,0.0,0.0,15.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,1,0
U0008,2025-01-29,2.0,0.0,0.0,0.0,15.0,1359019.0,90601.26666666666,195025.0,0.0,0.0,8.0,865799.0,108224.875,2.0,0.0,17.0,0.0,0.0,667706.0,29030.695652173912,48516.0,1202917.0,52300.739130434784,0.0,0.0,12.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,2,0
U0008,2025-01-30,2.0,0.0,0.0,0.0,16.0,1771065.0,110691.5625,192252.0,0.0,0.0,7.0,649756.0,92822.28571428571,1.0,0.0,17.0,0.0,0.0,641142.0,27875.739130434784,49616.0,1203640.0,52332.17391304348,0.0,0.0,15.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,3,0
U0008,2025-01-31,2.0,0.0,0.0,0.0,15.0,1317257.0,87817.13333333333,185191.0,0.0,0.0,9.0,907860.0,100873.33333333333,2.0,0.0,18.0,0.0,0.0,409474.0,24086.70588235294,49802.0,848278.0,49898.705882352944,0.0,0.0,9.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,4,0
U0008,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,5,1
U0008,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,6,1
U0008,2025-02-03,2.0,0.0,0.0,0.0,15.0,1556248.0,103749.86666666667,195227.0,0.0,0.0,8.0,496734.0,62091.75,5.0,0.0,16.0,0.0,0.0,733441.0,25291.068965517243,49941.0,1422349.0,49046.51724137931,0.0,0.0,15.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,0,0
U0008,2025-02-04,2.0,0.0,0.0,0.0,15.0,1267621.0,84508.06666666667,162787.0,0.0,0.0,7.0,426477.0,60925.28571428572,4.0,0.0,15.0,0.0,0.0,823422.0,29407.928571428572,49277.0,1537189.0,54899.607142857145,0.0,0.0,9.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,1,0
U0008,2025-02-05,2.0,0.0,0.0,0.0,14.0,870640.0,62188.57142857143,150172.0,0.0,0.0,9.0,707474.0,78608.22222222222,1.0,0.0,18.0,0.0,0.0,477022.0,23851.1,45164.0,1072615.0,53630.75,0.0,0.0,13.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,2,0
U0008,2025-02-06,2.0,0.0,0.0,0.0,15.0,1113240.0,74216.0,151330.0,0.0,0.0,8.0,400565.0,50070.625,1.0,0.0,20.0,0.0,0.0,704786.0,29366.083333333332,48623.0,1513150.0,63047.916666666664,0.0,0.0,15.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,3,0
U0008,2025-02-07,2.0,0.0,0.0,0.0,13.0,1353296.0,104099.69230769231,192902.0,0.0,0.0,8.0,694878.0,86859.75,4.0,0.0,19.0,0.0,0.0,606373.0,23322.03846153846,46650.0,1396910.0,53727.307692307695,0.0,0.0,10.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,4,0
U0008,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrielle Davis,gabrielle.davis,IT,Employee,3.9,3.16,3.75,4.74,2.7,5,1
